"Active","OutputFolderPath","FileName","InputFolderPath","InputFileName","SchemaName","ObjectName","DataSource","FileFormat","FileLocation"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_AdventureWorksDWBuildVersion","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_AdventureWorksDWBuildVersion.dsql","EXT_aw2","AdventureWorksDWBuildVersion","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_AdventureWorksDWBuildVersion"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DatabaseLog","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DatabaseLog.dsql","EXT_aw2","DatabaseLog","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DatabaseLog"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimAccount","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimAccount.dsql","EXT_aw2","DimAccount","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimAccount"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimCurrency","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimCurrency.dsql","EXT_aw2","DimCurrency","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimCurrency"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimCustomer","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimCustomer.dsql","EXT_aw2","DimCustomer","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimCustomer"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimDate","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimDate.dsql","EXT_aw2","DimDate","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimDate"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimDepartmentGroup","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimDepartmentGroup.dsql","EXT_aw2","DimDepartmentGroup","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimDepartmentGroup"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimEmployee","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimEmployee.dsql","EXT_aw2","DimEmployee","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimEmployee"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimGeography","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimGeography.dsql","EXT_aw2","DimGeography","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimGeography"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimOrganization","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimOrganization.dsql","EXT_aw2","DimOrganization","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimOrganization"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimProduct","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimProduct.dsql","EXT_aw2","DimProduct","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimProduct"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimProductCategory","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimProductCategory.dsql","EXT_aw2","DimProductCategory","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimProductCategory"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimProductSubcategory","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimProductSubcategory.dsql","EXT_aw2","DimProductSubcategory","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimProductSubcategory"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimPromotion","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimPromotion.dsql","EXT_aw2","DimPromotion","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimPromotion"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimReseller","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimReseller.dsql","EXT_aw2","DimReseller","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimReseller"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimSalesReason","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimSalesReason.dsql","EXT_aw2","DimSalesReason","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimSalesReason"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimSalesTerritory","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimSalesTerritory.dsql","EXT_aw2","DimSalesTerritory","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimSalesTerritory"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_DimScenario","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_DimScenario.dsql","EXT_aw2","DimScenario","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_DimScenario"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_FactCallCenter","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_FactCallCenter.dsql","EXT_aw2","FactCallCenter","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_FactCallCenter"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_FactCurrencyRate","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_FactCurrencyRate.dsql","EXT_aw2","FactCurrencyRate","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_FactCurrencyRate"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_FactFinance","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_FactFinance.dsql","EXT_aw2","FactFinance","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_FactFinance"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_FactFinance_CCI","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_FactFinance_CCI.dsql","EXT_aw2","FactFinance_CCI","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_FactFinance_CCI"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_FactFinance_HEAP","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_FactFinance_HEAP.dsql","EXT_aw2","FactFinance_HEAP","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_FactFinance_HEAP"
"1","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\AdventureWorksDW2008\","EXT_aw2_FactInternetSales","C:\APS2SQLDW\Output\3_ConvertDDLs\AdventureWorksDW2008\Tables\","dbo_FactInternetSales.dsql","EXT_aw2","FactInternetSales","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/AdventureWorksDW2008/dbo_FactInternetSales"
