"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_AP_FULL_RANGE_CW","","DROP","","dbo_UVW_AP_FULL_RANGE_CW.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_AP_FULL_RANGE_PRODUCTS","","DROP","","dbo_UVW_AP_FULL_RANGE_PRODUCTS.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_CSP_AP_MST_IB_ATTR_VAL","","DROP","","dbo_UVW_CSP_AP_MST_IB_ATTR_VAL.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_CURRENT_RETAIL_PRICE_PRIORITY_CSP_CHANNEL","","DROP","","dbo_UVW_CURRENT_RETAIL_PRICE_PRIORITY_CSP_CHANNEL.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_DIM_SUB_PLANNING_GROUP_FLAT_HISTORY","","DROP","","dbo_UVW_DIM_SUB_PLANNING_GROUP_FLAT_HISTORY.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_PROMO_PERIOD_FORECAST","","DROP","","dbo_UVW_PROMO_PERIOD_FORECAST.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_PROMO_PERIOD_OUTFIT_SALES_HISTORY","","DROP","","dbo_UVW_PROMO_PERIOD_OUTFIT_SALES_HISTORY.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_PROMO_PERIOD_RETAIL_PRICES","","DROP","","dbo_UVW_PROMO_PERIOD_RETAIL_PRICES.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_PROMO_PERIOD_SALES_HISTORY","","DROP","","dbo_UVW_PROMO_PERIOD_SALES_HISTORY.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_RPT_WMTR_LAST_SUPPLIERS","","DROP","","dbo_UVW_RPT_WMTR_LAST_SUPPLIERS.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_SDD_REFUNDS_YESTERDAY","","DROP","","dbo_UVW_SDD_REFUNDS_YESTERDAY.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_TV_DEALS_RETAIL_PRICES","","DROP","","dbo_UVW_TV_DEALS_RETAIL_PRICES.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_TV_DEALS_SALES_HISTORY","","DROP","","dbo_UVW_TV_DEALS_SALES_HISTORY.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_UCMS_PRODUCT_HIERARCHY","","DROP","","dbo_UVW_UCMS_PRODUCT_HIERARCHY.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\RPT_DWH\Views","1","View","dbo","rpt","UVW_YANTRA_FO","","DROP","","dbo_UVW_YANTRA_FO.dsql"
