"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_ma_id","stg.[DIM_PROD_FNR_MA_FILTERED]","DROP","","dbo_DIM_PROD_FNR_MA_FILTERED_dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_ma_id.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_ma_key","stg.[DIM_PROD_FNR_MA_FILTERED]","DROP","","dbo_DIM_PROD_FNR_MA_FILTERED_dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_ma_key.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_pg_id","stg.[DIM_PROD_FNR_MA_FILTERED]","DROP","","dbo_DIM_PROD_FNR_MA_FILTERED_dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_pg_id.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_pg_key","stg.[DIM_PROD_FNR_MA_FILTERED]","DROP","","dbo_DIM_PROD_FNR_MA_FILTERED_dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_pg_key.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_pr_id","stg.[DIM_PROD_FNR_MA_FILTERED]","DROP","","dbo_DIM_PROD_FNR_MA_FILTERED_dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_pr_id.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_pr_key","stg.[DIM_PROD_FNR_MA_FILTERED]","DROP","","dbo_DIM_PROD_FNR_MA_FILTERED_dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_pr_key.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_spg_id","stg.[DIM_PROD_FNR_MA_FILTERED]","DROP","","dbo_DIM_PROD_FNR_MA_FILTERED_dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_spg_id.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_spg_key","stg.[DIM_PROD_FNR_MA_FILTERED]","DROP","","dbo_DIM_PROD_FNR_MA_FILTERED_dbo_stat_stg_DIM_PROD_FNR_MA_FILTERED_spg_key.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_rule_exclude_rule_id","stg.[rule_exclude]","DROP","","dbo_rule_exclude_dbo_stat_rule_exclude_rule_id.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_rule_include_rule_id","stg.[rule_include]","DROP","","dbo_rule_include_dbo_stat_rule_include_rule_id.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_DIM_CSP_FNR_PRODUCT_FLAT","stg.[stg_DIM_CSP_FNR_PRODUCT_FLAT]","DROP","","dbo_stg_DIM_CSP_FNR_PRODUCT_FLAT_dbo_stat_stg_DIM_CSP_FNR_PRODUCT_FLAT.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_eclipse_rds_credit_agreement_info_pk","stg.[stg_eclipse_rds_credit_agreement_info]","DROP","","dbo_stg_eclipse_rds_credit_agreement_info_dbo_stat_stg_eclipse_rds_credit_agreement_info_pk.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_eclipse_rds_sale_header_pk","stg.[stg_eclipse_rds_sale_header]","DROP","","dbo_stg_eclipse_rds_sale_header_dbo_stat_stg_eclipse_rds_sale_header_pk.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_eclipse_rds_txn_pk","stg.[stg_eclipse_rds_txn]","DROP","","dbo_stg_eclipse_rds_txn_dbo_stat_stg_eclipse_rds_txn_pk.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_emerchant_address_pk","stg.[stg_emerchant_address]","DROP","","dbo_stg_emerchant_address_dbo_stat_stg_emerchant_address_pk.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Statistics","1","Statistic","dbo","","dbo_stat_stg_emerchant_customer_order_pk","stg.[stg_emerchant_customer_order]","DROP","","dbo_stg_emerchant_customer_order_dbo_stat_stg_emerchant_customer_order_pk.dsql"
