"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","AircraftType","","DROP","","EXT_EDW_MasterData_AircraftType.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","Carrier","","DROP","","EXT_EDW_MasterData_Carrier.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","Country","","DROP","","EXT_EDW_MasterData_Country.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","DepartureStation","","DROP","","EXT_EDW_MasterData_DepartureStation.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","Destination","","DROP","","EXT_EDW_MasterData_Destination.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","DestinationDistanceType","","DROP","","EXT_EDW_MasterData_DestinationDistanceType.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","DestinationGroup","","DROP","","EXT_EDW_MasterData_DestinationGroup.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","DestinationProductGroup","","DROP","","EXT_EDW_MasterData_DestinationProductGroup.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","DestinationSeasonType","","DROP","","EXT_EDW_MasterData_DestinationSeasonType.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\NorthernEurope_EDW_MasterData","1","EXT","dbo","EXT_EDW_MasterData","Duration","","DROP","","EXT_EDW_MasterData_Duration.dsql"
