"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","aaxxxx","","DROP","","dbo_aaxxxx.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","BOOKWEEK_TMP","","DROP","","dbo_BOOKWEEK_TMP.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","ExportDateLogic","","DROP","","dbo_ExportDateLogic.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","FMSHZZ","","DROP","","dbo_FMSHZZ.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","Numbers","","DROP","","dbo_Numbers.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","operation_CTAS_exclude_tables","","DROP","","dbo_operation_CTAS_exclude_tables.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","operation_CTAS_log","","DROP","","dbo_operation_CTAS_log.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","operation_CTAS_view_helper","","DROP","","dbo_operation_CTAS_view_helper.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","operation_objectdefinitions","","DROP","","dbo_operation_objectdefinitions.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","operation_objects","","DROP","","dbo_operation_objects.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","SI_FMSHZZ","","DROP","","dbo_SI_FMSHZZ.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW","_tempFlightCapacity_FFLCZZ_Stefan_20200415","","DROP","","dbo__tempFlightCapacity_FFLCZZ_Stefan_20200415.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","AircraftType","","DROP","","Dim_AircraftType.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","Carrier","","DROP","","Dim_Carrier.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","Country","","DROP","","Dim_Country.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","Date","","DROP","","Dim_Date.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","DepartureStation","","DROP","","Dim_DepartureStation.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","DepartureStation_from_dev","","DROP","","Dim_DepartureStation_from_dev.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","Destination","","DROP","","Dim_Destination.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","DestinationGroup","","DROP","","Dim_DestinationGroup.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","DestinationProductGroup","","DROP","","Dim_DestinationProductGroup.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","Destination_from_dev","","DROP","","Dim_Destination_from_dev.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","Duration","","DROP","","Dim_Duration.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","DurationGroup","","DROP","","Dim_DurationGroup.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","FiscalYear","","DROP","","Dim_FiscalYear.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","FlightClass","","DROP","","Dim_FlightClass.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW\Tables","1","Table","dbo","EDW_Dim","FlightSerie","","DROP","","Dim_FlightSerie.dsql"
