"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","daily_summary","","DROP","","EXT_SSASLog_daily_summary.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","f_inactivity","","DROP","","EXT_SSASLog_f_inactivity.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","f_query","","DROP","","EXT_SSASLog_f_query.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","l_ad_group","","DROP","","EXT_SSASLog_l_ad_group.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","l_cube","","DROP","","EXT_SSASLog_l_cube.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","l_date","","DROP","","EXT_SSASLog_l_date.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","l_datetime","","DROP","","EXT_SSASLog_l_datetime.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","l_measure_group","","DROP","","EXT_SSASLog_l_measure_group.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","l_user","","DROP","","EXT_SSASLog_l_user.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","operation_CTAS_log","","DROP","","EXT_SSASLog_operation_CTAS_log.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","rel_ad_group_cube","","DROP","","EXT_SSASLog_rel_ad_group_cube.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","rel_ad_group_user","","DROP","","EXT_SSASLog_rel_ad_group_user.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","si_olap_query_log","","DROP","","EXT_SSASLog_si_olap_query_log.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","si_user","","DROP","","EXT_SSASLog_si_user.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\SSASLog","1","EXT","dbo","EXT_SSASLog","st_olap_query_log","","DROP","","EXT_SSASLog_st_olap_query_log.dsql"
