"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","DIM_PROD_FNR_MA_FILTERED","","DROP","","dbo_DIM_PROD_FNR_MA_FILTERED.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","FACT_PRODUCT_CHAIN_METRIC_SwitchIn_pre","","DROP","","dbo_FACT_PRODUCT_CHAIN_METRIC_SwitchIn_pre.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","rule_exclude","","DROP","","dbo_rule_exclude.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","rule_include","","DROP","","dbo_rule_include.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","stg_adobe_omniture_cpw_hour_aggr","","DROP","","dbo_stg_adobe_omniture_cpw_hour_aggr.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","stg_adobe_omniture_hour_aggr","","DROP","","dbo_stg_adobe_omniture_hour_aggr.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","stg_adobe_omniture_product_sku_daily_aggr","","DROP","","dbo_stg_adobe_omniture_product_sku_daily_aggr.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","stg_adobe_omniture_shoplive","","DROP","","dbo_stg_adobe_omniture_shoplive.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","stg_adobe_omniture_shoplive_daily_aggr","","DROP","","dbo_stg_adobe_omniture_shoplive_daily_aggr.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_STG\Tables","1","Table","dbo","stg","stg_catalyst_inorddtl_archive","","DROP","","dbo_stg_catalyst_inorddtl_archive.dsql"
