"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8062_init_corr_col_ord_from_20200916","","DROP","","dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_corr_col_ord_from_20200916.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_from_20200916","","DROP","","dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_from_20200916.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20200915","","DROP","","dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20200915.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20201001","","DROP","","dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20201001.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8131_1","","DROP","","dbo_adobe_omniture_product_sku_daily_aggr_bidr8131_1.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8131_2","","DROP","","dbo_adobe_omniture_product_sku_daily_aggr_bidr8131_2.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_eclipse_fact_transaction","","DROP","","dbo_bfa_eclipse_fact_transaction.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_customer_order","","DROP","","dbo_bfa_emerchant_customer_order.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_customer_order_line","","DROP","","dbo_bfa_emerchant_customer_order_line.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_customer_order_line_option","","DROP","","dbo_bfa_emerchant_customer_order_line_option.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_customer_order_log","","DROP","","dbo_bfa_emerchant_customer_order_log.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_customer_order_option","","DROP","","dbo_bfa_emerchant_customer_order_option.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_report","","DROP","","dbo_bfa_emerchant_report.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_report_archive","","DROP","","dbo_bfa_emerchant_report_archive.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_report_old","","DROP","","dbo_bfa_emerchant_report_old.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_report_pre","","DROP","","dbo_bfa_emerchant_report_pre.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_report_pre_old","","DROP","","dbo_bfa_emerchant_report_pre_old.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bfa_emerchant_report_snap","","DROP","","dbo_bfa_emerchant_report_snap.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bf_eclipse_fact_transaction","","DROP","","dbo_bf_eclipse_fact_transaction.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bf_eclipse_fact_transaction_BIDR_3748","","DROP","","dbo_bf_eclipse_fact_transaction_BIDR_3748.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bf_emerchant_customer_order","","DROP","","dbo_bf_emerchant_customer_order.dsql"
"1","10.64.54.20,17001","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive","1","EXT","dbo","EXT_archive","bf_emerchant_customer_order_line","","DROP","","dbo_bf_emerchant_customer_order_line.dsql"
