"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Accomodation","HotelContract","","DROP","","Accomodation_HotelContract.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Accomodation","HotelContractWithChangeDate","","DROP","","Accomodation_HotelContractWithChangeDate.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Accomodation","LoadFactor","","DROP","","Accomodation_LoadFactor.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Accomodation","LoadFactorActual","","DROP","","Accomodation_LoadFactorActual.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Accomodation","LoadFactorCalculated","","DROP","","Accomodation_LoadFactorCalculated.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingChanges","","DROP","","Booking_BookingChanges.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingChangesExtraBeds","","DROP","","Booking_BookingChangesExtraBeds.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingPassenger","","DROP","","Booking_BookingPassenger.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingPassengerChanges","","DROP","","Booking_BookingPassengerChanges.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingPayment","","DROP","","Booking_BookingPayment.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingPaymentReference","","DROP","","Booking_BookingPaymentReference.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingPerReportRow","","DROP","","Booking_BookingPerReportRow.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingPriceComponent","","DROP","","Booking_BookingPriceComponent.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","Bookings","","DROP","","Booking_Bookings.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingsAll","","DROP","","Booking_BookingsAll.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingsCNL","","DROP","","Booking_BookingsCNL.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingsHotel","","DROP","","Booking_BookingsHotel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\ne_analytics_data_mart_prod\Views","1","View","dbo","Mart_Booking","BookingsHotelAll","","DROP","","Booking_BookingsHotelAll.dsql"
