"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","create_customer_satisfaction_export_file","","DROP","","dbo_create_customer_satisfaction_export_file.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","CRMSEGM_BOOKING","","DROP","","dbo_CRMSEGM_BOOKING.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","CRMSEGM_BOOKING_NAP","","DROP","","dbo_CRMSEGM_BOOKING_NAP.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","CRMSEGM_COMPARE","","DROP","","dbo_CRMSEGM_COMPARE.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","Departure","","DROP","","dbo_Departure.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","Destination","","DROP","","dbo_Destination.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","FBOINCV","","DROP","","dbo_FBOINCV.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","FBOINCV_DP","","DROP","","dbo_FBOINCV_DP.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","FBOINFV","","DROP","","dbo_FBOINFV.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\warehouse_production\Views","1","View","dbo","DW","FBOINFV_DP","","DROP","","dbo_FBOINFV_DP.dsql"
