"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","AircraftType","","DROP","","dbo_AircraftType.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","Carrier","","DROP","","dbo_Carrier.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","Country","","DROP","","dbo_Country.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","DepartureStation","","DROP","","dbo_DepartureStation.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","Destination","","DROP","","dbo_Destination.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","DestinationDistanceType","","DROP","","dbo_DestinationDistanceType.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","DestinationGroup","","DROP","","dbo_DestinationGroup.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","DestinationProductGroup","","DROP","","dbo_DestinationProductGroup.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","DestinationSeasonType","","DROP","","dbo_DestinationSeasonType.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","dwoty","C:\APS2SQLDW\Output\3_FixSqlCode\NorthernEurope_EDW_MasterData\Tables","1","Table","dbo","EDW_MasterData","Duration","","DROP","","dbo_Duration.dsql"
