"Active","DatabaseName","OutputFolderPath","FileName","SourceSchemaName","SourceObjectName","DestSchemaName","DestObjectName","DataSource","FileFormat","ExportLocation","InsertFilePath","CopyFilePath","ImportSchema","StorageAccountName","ContainerName"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_corr_col_ord_from_20200916","dbo","adobe_omniture_product_sku_daily_aggr_bidr8062_init_corr_col_ord_from_20200916","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8062_init_corr_col_ord_from_20200916","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_corr_col_ord_from_20200916","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_from_20200916","dbo","adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_from_20200916","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_from_20200916","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_from_20200916","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20200915","dbo","adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20200915","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20200915","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20200915","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20201001","dbo","adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20201001","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20201001","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_adobe_omniture_product_sku_daily_aggr_bidr8062_init_old_col_ord_till_20201001","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_adobe_omniture_product_sku_daily_aggr_bidr8131_1","dbo","adobe_omniture_product_sku_daily_aggr_bidr8131_1","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8131_1","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_adobe_omniture_product_sku_daily_aggr_bidr8131_1","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_adobe_omniture_product_sku_daily_aggr_bidr8131_2","dbo","adobe_omniture_product_sku_daily_aggr_bidr8131_2","EXT_archive","adobe_omniture_product_sku_daily_aggr_bidr8131_2","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_adobe_omniture_product_sku_daily_aggr_bidr8131_2","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_bfa_eclipse_fact_transaction","dbo","bfa_eclipse_fact_transaction","EXT_archive","bfa_eclipse_fact_transaction","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_bfa_eclipse_fact_transaction","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_bfa_emerchant_customer_order","dbo","bfa_emerchant_customer_order","EXT_archive","bfa_emerchant_customer_order","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_bfa_emerchant_customer_order","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_bfa_emerchant_customer_order_line","dbo","bfa_emerchant_customer_order_line","EXT_archive","bfa_emerchant_customer_order_line","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_bfa_emerchant_customer_order_line","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
"1","Archive","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ExportAPS\Archive\","dbo_bfa_emerchant_customer_order_line_option","dbo","bfa_emerchant_customer_order_line_option","EXT_archive","bfa_emerchant_customer_order_line_option","AZURE_BLOB_STORAGE","DelimitedNoDateZIP","/Archive/dbo_bfa_emerchant_customer_order_line_option","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\ImportSQLDW\Archive\","C:\APS2SQLDW\Output\4_CreateAPSExportScriptSQLDWImportScript\CopySQLDW\Archive\","archive","apsmigrationstaging","aps-polybase"
