"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","AdventureWorksDWBuildVersion","","DROP","","EXT_aw_AdventureWorksDWBuildVersion.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DatabaseLog","","DROP","","EXT_aw_DatabaseLog.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimAccount","","DROP","","EXT_aw_DimAccount.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimCurrency","","DROP","","EXT_aw_DimCurrency.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimCustomer","","DROP","","EXT_aw_DimCustomer.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimDate","","DROP","","EXT_aw_DimDate.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimDepartmentGroup","","DROP","","EXT_aw_DimDepartmentGroup.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimEmployee","","DROP","","EXT_aw_DimEmployee.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimGeography","","DROP","","EXT_aw_DimGeography.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimOrganization","","DROP","","EXT_aw_DimOrganization.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimProduct","","DROP","","EXT_aw_DimProduct.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\4_CreateExternalTablesSynapse\AdventureWorksDW","1","EXT","dbo","EXT_aw","DimProductCategory","","DROP","","EXT_aw_DimProductCategory.sql"
