"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","AdventureWorksDWBuildVersion","","DROP","","dbo_AdventureWorksDWBuildVersion.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DatabaseLog","","DROP","","dbo_DatabaseLog.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimAccount","","DROP","","dbo_DimAccount.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimCurrency","","DROP","","dbo_DimCurrency.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimCustomer","","DROP","","dbo_DimCustomer.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimDate","","DROP","","dbo_DimDate.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimDepartmentGroup","","DROP","","dbo_DimDepartmentGroup.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimEmployee","","DROP","","dbo_DimEmployee.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimGeography","","DROP","","dbo_DimGeography.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimOrganization","","DROP","","dbo_DimOrganization.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimProduct","","DROP","","dbo_DimProduct.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimProductCategory","","DROP","","dbo_DimProductCategory.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimProductSubcategory","","DROP","","dbo_DimProductSubcategory.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimPromotion","","DROP","","dbo_DimPromotion.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimReseller","","DROP","","dbo_DimReseller.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimSalesReason","","DROP","","dbo_DimSalesReason.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimSalesTerritory","","DROP","","dbo_DimSalesTerritory.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","DimScenario","","DROP","","dbo_DimScenario.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","FactCallCenter","","DROP","","dbo_FactCallCenter.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","FactCurrencyRate","","DROP","","dbo_FactCurrencyRate.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","FactFinance","","DROP","","dbo_FactFinance.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","FactInternetSales","","DROP","","dbo_FactInternetSales.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","FactInternetSalesReason","","DROP","","dbo_FactInternetSalesReason.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","FactResellerSales","","DROP","","dbo_FactResellerSales.sql"
"1","demoapsmigration.sql.azuresynapse.net","EDW","..\Output\2_ConvertDDLScripts\AdventureWorksDW\Tables","1","Table","dbo","aw","FactSalesQuota","","DROP","","dbo_FactSalesQuota.sql"
