"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_AccountDescription","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_AccountDescription.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_AccountKey","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_AccountKey.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_AccountLabel","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_AccountLabel.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_AccountName","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_AccountName.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_AccountType","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_AccountType.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_CustomMemberOptions","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_CustomMemberOptions.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_CustomMembers","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_CustomMembers.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_ETLLoadID","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_ETLLoadID.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_LoadDate","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_LoadDate.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_Operator","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_Operator.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_ParentAccountKey","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_ParentAccountKey.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_UpdateDate","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_UpdateDate.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimAccount_ValueType","cso.[DimAccount]","DROP","","dbo_DimAccount_stat_cso_DimAccount_ValueType.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimChannel_ChannelDescription","cso.[DimChannel]","DROP","","dbo_DimChannel_stat_cso_DimChannel_ChannelDescription.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimChannel_ChannelKey","cso.[DimChannel]","DROP","","dbo_DimChannel_stat_cso_DimChannel_ChannelKey.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimChannel_ChannelLabel","cso.[DimChannel]","DROP","","dbo_DimChannel_stat_cso_DimChannel_ChannelLabel.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimChannel_ChannelName","cso.[DimChannel]","DROP","","dbo_DimChannel_stat_cso_DimChannel_ChannelName.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimChannel_ETLLoadID","cso.[DimChannel]","DROP","","dbo_DimChannel_stat_cso_DimChannel_ETLLoadID.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimChannel_LoadDate","cso.[DimChannel]","DROP","","dbo_DimChannel_stat_cso_DimChannel_LoadDate.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimChannel_UpdateDate","cso.[DimChannel]","DROP","","dbo_DimChannel_stat_cso_DimChannel_UpdateDate.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCurrency_CurrencyDescription","cso.[DimCurrency]","DROP","","dbo_DimCurrency_stat_cso_DimCurrency_CurrencyDescription.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCurrency_CurrencyKey","cso.[DimCurrency]","DROP","","dbo_DimCurrency_stat_cso_DimCurrency_CurrencyKey.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCurrency_CurrencyLabel","cso.[DimCurrency]","DROP","","dbo_DimCurrency_stat_cso_DimCurrency_CurrencyLabel.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCurrency_CurrencyName","cso.[DimCurrency]","DROP","","dbo_DimCurrency_stat_cso_DimCurrency_CurrencyName.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCurrency_ETLLoadID","cso.[DimCurrency]","DROP","","dbo_DimCurrency_stat_cso_DimCurrency_ETLLoadID.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCurrency_LoadDate","cso.[DimCurrency]","DROP","","dbo_DimCurrency_stat_cso_DimCurrency_LoadDate.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCurrency_UpdateDate","cso.[DimCurrency]","DROP","","dbo_DimCurrency_stat_cso_DimCurrency_UpdateDate.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_AddressLine1","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_AddressLine1.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_AddressLine2","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_AddressLine2.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_BirthDate","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_BirthDate.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_CompanyName","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_CompanyName.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_CustomerKey","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_CustomerKey.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_CustomerLabel","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_CustomerLabel.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_CustomerType","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_CustomerType.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_DateFirstPurchase","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_DateFirstPurchase.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_Education","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_Education.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_EmailAddress","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_EmailAddress.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_ETLLoadID","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_ETLLoadID.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_FirstName","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_FirstName.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_Gender","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_Gender.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_GeographyKey","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_GeographyKey.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_HouseOwnerFlag","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_HouseOwnerFlag.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_LastName","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_LastName.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_LoadDate","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_LoadDate.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_MaritalStatus","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_MaritalStatus.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_MiddleName","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_MiddleName.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_NameStyle","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_NameStyle.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_NumberCarsOwned","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_NumberCarsOwned.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_NumberChildrenAtHome","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_NumberChildrenAtHome.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_Occupation","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_Occupation.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_Phone","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_Phone.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_Suffix","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_Suffix.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_Title","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_Title.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_TotalChildren","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_TotalChildren.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_UpdateDate","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_UpdateDate.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimCustomer_YearlyIncome","cso.[DimCustomer]","DROP","","dbo_DimCustomer_stat_cso_DimCustomer_YearlyIncome.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_AsiaSeason","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_AsiaSeason.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarDayOfWeek","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarDayOfWeek.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarDayOfWeekLabel","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarDayOfWeekLabel.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarHalfYear","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarHalfYear.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarHalfYearLabel","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarHalfYearLabel.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarMonth","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarMonth.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarMonthLabel","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarMonthLabel.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarQuarter","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarQuarter.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarQuarterLabel","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarQuarterLabel.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarWeek","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarWeek.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarWeekLabel","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarWeekLabel.sql"
"1","synapseserver.database.windows.net","synapse","..\Output\2_ConvertDDLScripts\ContosoDW\Statistics","1","Statistic","dbo","","stat_cso_DimDate_CalendarYear","cso.[DimDate]","DROP","","dbo_DimDate_stat_cso_DimDate_CalendarYear.sql"
